2026-04-24 18:34:20.896708 | App: WindowsTerminal.exe | Window: C:\Windows\System32\cmd.exe - python  logger.py
2026-04-24 18:38:49.870402 | App: WindowsTerminal.exe | Window: C:\Windows\System32\cmd.exe - python  logger.py
2026-04-24 18:38:59.882602 | App: WindowsTerminal.exe | Window: C:\Windows\System32\cmd.exe - python  logger.py
2026-04-24 18:39:09.884377 | App: WhatsApp.Root.exe | Window: WhatsApp
2026-04-24 18:39:19.886290 | App: WhatsApp.Root.exe | Window: H.NotifyIcon_85fa7097-d255-484e-8f94-0c97d9e676c0
2026-04-24 18:40:43.297779 | App: WindowsTerminal.exe | Window: C:\Windows\System32\cmd.exe - python  logger.py
2026-04-24 19:11:16.441037 | App: WindowsTerminal.exe | Window: C:\Windows\System32\cmd.exe - python  logger.py
2026-04-24 19:11:50.772864 | App: WindowsTerminal.exe | Window: C:\Windows\System32\cmd.exe - python  logger.py
2026-04-24 19:12:00.783634 | App: WindowsTerminal.exe | Window: C:\Windows\System32\cmd.exe - python  logger.py
2026-04-24 19:48:48.802451,23,SnippingTool.exe,Snipping Tool Overlay
2026-04-24 19:48:53.804073,24,SnippingTool.exe,Snipping Tool
2026-04-24 19:48:58.805208,25,WindowsTerminal.exe,C:\Windows\System32\cmd.exe - python  logger.py
2026-04-24 19:49:03.806379,26,explorer.exe,CrossWatch - File Explorer
2026-04-24 19:49:08.807708,27,Notepad.exe,activity_log.txt - Notepad
2026-04-24 19:49:13.809176,28,Notepad.exe,activity_log.txt - Notepad
2026-04-24 19:49:18.810795,29,Notepad.exe,activity_log.txt - Notepad
2026-04-24 19:49:23.811986,30,Notepad.exe,activity_log.txt - Notepad
2026-04-24 19:49:28.813330,31,Notepad.exe,activity_log.txt - Notepad
2026-04-24 19:49:33.814780,32,Notepad.exe,activity_log.txt - Notepad
2026-04-24 19:49:38.815789,33,Notepad.exe,activity_log.txt - Notepad
2026-04-24 19:49:43.817972,34,explorer.exe,CrossWatch - File Explorer
2026-04-24 19:50:43.837792,46,explorer.exe,CrossWatch - File Explorer
2026-04-24 19:50:48.840171,47,WindowsTerminal.exe,C:\Windows\System32\cmd.exe - python  logger.py
2026-04-24 19:50:53.842141,48,WindowsTerminal.exe,C:\Windows\System32\cmd.exe - python  logger.py
2026-04-24 19:50:58.844009,49,WindowsTerminal.exe,C:\Windows\System32\cmd.exe - python  logger.py
2026-04-24 19:51:03.846173,50,WindowsTerminal.exe,C:\Windows\System32\cmd.exe - python  logger.py
2026-04-24 19:51:08.847940,51,WindowsTerminal.exe,C:\Windows\System32\cmd.exe - python  logger.py
2026-04-24 19:51:13.849879,52,Code.exe,logger.py - Visual Studio Code
2026-04-24 19:51:18.852660,53,explorer.exe,Unknown
2026-04-24 19:51:23.854385,54,msedge.exe,(130) YouTube and 5 more pages - Personal 2 - Micr
2026-04-24 19:51:28.856088,55,msedge.exe,CrossWatch Project Development Plan - DeepSeek and
2026-04-24 19:51:33.858063,56,msedge.exe,CrossWatch Project Development Plan - DeepSeek and
2026-04-24 19:51:38.860151,57,msedge.exe,CrossWatch Project Development Plan - DeepSeek and
2026-04-24 19:51:43.861832,58,WindowsTerminal.exe,C:\Windows\System32\cmd.exe - python  logger.py
2026-04-24 19:51:48.863587,59,msedge.exe,CrossWatch Project Development Plan - DeepSeek and
2026-04-24 19:51:53.865568,60,msedge.exe,CrossWatch Project Development Plan - DeepSeek and
2026-04-24 19:51:58.867529,61,msedge.exe,CrossWatch Project Development Plan - DeepSeek and
2026-04-24 19:52:03.869950,62,msedge.exe,CrossWatch Project Development Plan - DeepSeek and
2026-04-24 19:52:08.872001,63,msedge.exe,CrossWatch Project Development Plan - DeepSeek and
2026-04-24 19:52:13.874136,64,msedge.exe,CrossWatch Project Development Plan - DeepSeek and
2026-04-24 19:52:18.875993,65,msedge.exe,CrossWatch Project Development Plan - DeepSeek and
2026-04-24 19:52:23.878271,66,msedge.exe,CrossWatch Project Development Plan - DeepSeek and
2026-04-24 19:52:28.879981,67,explorer.exe,CrossWatch - File Explorer
2026-04-24 19:52:33.882114,68,explorer.exe,CrossWatch - File Explorer
2026-04-24 19:52:38.883877,69,explorer.exe,CrossWatch - File Explorer
2026-04-24 19:52:43.885835,70,WindowsTerminal.exe,C:\Windows\System32\cmd.exe - python  logger.py
2026-04-24 19:52:48.887803,71,WindowsTerminal.exe,C:\Windows\System32\cmd.exe - python  logger.py
2026-04-24 19:52:53.889799,72,SnippingTool.exe,Snipping Tool
2026-04-24 19:52:58.891520,73,PickerHost.exe,Save As
2026-04-24 19:53:03.893463,74,PickerHost.exe,Save As
2026-04-24 19:53:08.895437,75,PickerHost.exe,Save As
2026-04-24 19:53:13.897104,76,PickerHost.exe,Save As
2026-04-24 19:53:18.898888,77,msedge.exe,CrossWatch Project Development Plan - DeepSeek and
2026-04-24 19:53:23.901026,78,msedge.exe,CrossWatch Project Development Plan - DeepSeek and
2026-04-24 19:53:28.902650,79,explorer.exe,CrossWatch - File Explorer
2026-04-24 19:53:33.904941,80,PickerHost.exe,Save As
2026-04-24 19:53:38.906654,81,explorer.exe,screenshots - File Explorer
2026-04-24 19:53:43.908236,82,SnippingTool.exe,Snipping Tool
2026-04-24 19:53:48.909941,83,msedge.exe,CrossWatch Project Development Plan - DeepSeek and
2026-04-24 19:53:53.912031,84,msedge.exe,CrossWatch Project Development Plan - DeepSeek and
2026-04-24 19:53:58.914288,85,msedge.exe,CrossWatch Project Development Plan - DeepSeek and
2026-04-24 19:54:03.916264,86,msedge.exe,CrossWatch Project Development Plan - DeepSeek and
2026-04-24 19:54:08.918263,87,msedge.exe,CrossWatch Project Development Plan - DeepSeek and
2026-04-24 19:54:13.920125,88,explorer.exe,CrossWatch - File Explorer
2026-04-24 19:55:08.937180,99,WindowsTerminal.exe,C:\Windows\System32\cmd.exe - python  logger.py
2026-04-24 19:55:13.938970,100,msedge.exe,CrossWatch Project Development Plan - DeepSeek and
2026-04-24 19:55:18.940521,101,msedge.exe,CrossWatch Project Development Plan - DeepSeek and
2026-04-24 19:55:23.942548,102,msedge.exe,CrossWatch Project Development Plan - DeepSeek and
2026-04-24 19:55:28.944174,103,msedge.exe,CrossWatch Project Development Plan - DeepSeek and
2026-04-24 19:55:33.946388,104,msedge.exe,CrossWatch Project Development Plan - DeepSeek and
2026-04-24 19:55:38.948842,105,msedge.exe,CrossWatch Project Development Plan - DeepSeek and
2026-04-24 19:55:43.950850,106,msedge.exe,CrossWatch Project Development Plan - DeepSeek and
2026-04-24 19:55:48.952553,107,msedge.exe,CrossWatch Project Development Plan - DeepSeek and
2026-04-24 19:55:53.954692,108,msedge.exe,CrossWatch Project Development Plan - DeepSeek and
2026-04-24 19:55:58.956604,109,msedge.exe,CrossWatch Project Development Plan - DeepSeek and
2026-04-24 19:56:03.958812,110,Code.exe,logger.py - Visual Studio Code
2026-04-24 19:56:08.960763,111,Code.exe,logger.py - Visual Studio Code
2026-04-24 19:56:13.962349,112,Code.exe,logger.py - Visual Studio Code
2026-04-24 19:56:18.963971,113,Code.exe,logger.py - Visual Studio Code
2026-04-24 19:56:23.965707,114,Code.exe,logger.py - Visual Studio Code
2026-04-24 19:56:28.968081,115,Code.exe,logger.py - Visual Studio Code
2026-04-24 19:56:33.970036,116,Code.exe,logger.py - Visual Studio Code
2026-04-24 19:56:38.971656,117,Code.exe,logger.py - Visual Studio Code
2026-04-24 19:56:43.973799,118,Code.exe,logger.py - Visual Studio Code
2026-04-24 19:56:48.975490,119,Code.exe,logger.py - Visual Studio Code
2026-04-24 19:56:53.977165,120,Code.exe,logger.py - Visual Studio Code
2026-04-24 19:56:58.979603,121,Code.exe,logger.py - Visual Studio Code
2026-04-24 19:57:03.981718,122,Code.exe,logger.py - Visual Studio Code
2026-04-24 19:57:08.983596,123,Code.exe,logger.py - Visual Studio Code
2026-04-24 19:57:13.985661,124,Code.exe,logger.py - Visual Studio Code
2026-04-24 19:57:18.987184,125,Code.exe,logger.py - Visual Studio Code
2026-04-24 19:57:23.989551,126,Code.exe,logger.py - Visual Studio Code
2026-04-24 19:57:28.991605,127,Code.exe,logger.py - Visual Studio Code
2026-04-24 19:57:33.993550,128,Code.exe,logger.py - Visual Studio Code
2026-04-24 19:57:38.995167,129,Code.exe,logger.py - Visual Studio Code
2026-04-24 19:57:43.997082,130,Code.exe,logger.py - Visual Studio Code
2026-04-24 19:57:48.998971,131,Code.exe,logger.py - Visual Studio Code
2026-04-24 19:57:54.001082,132,Code.exe,logger.py - Visual Studio Code
